Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
2176,11319206,nanacyy,"2023-11-30 09:51:24",0.14670,1,nanacyy
2177,4299591,Datafreaks,"2024-01-15 10:26:35",0.14670,1,"dimitrisnismo,giannislazaridis,ioannistsirovasilis,sotirisroussos"
2178,11530762,"Hiroto Ishizawa","2024-01-19 10:06:54",0.14674,2,hirotoishizawa
2179,11546613,"yusuke kanehira","2024-01-24 13:35:52",0.14674,2,yusukekanehira
2180,11553987,"Ibuki Matsubara","2024-01-24 12:29:33",0.14674,1,ibukimatsubara
2181,11552116,"Taku Izumi","2024-01-24 05:49:22",0.14675,1,takuizumi
2182,11557077,hakutayoshiki,"2024-01-25 04:23:26",0.14676,1,hakutayoshiki
2183,11554030,"Morita Ryusei","2024-01-24 13:16:03",0.14676,9,moritaryusei
2184,11551627,"Shun Asanuma","2024-01-24 03:09:10",0.14677,1,shunasanuma
2185,11554380,dgbgaojg,"2024-01-24 14:04:58",0.14678,1,dgbgaojg
2186,11532971,Hhaoran,"2024-01-19 20:03:49",0.14679,3,hhaoran
2187,11547795,coffeeBeansssssssss,"2024-01-23 08:32:59",0.14679,2,coffeebeansssssssss
2188,11405944,"Lee #4","2023-12-18 01:40:39",0.14680,9,leeliyu
2189,11210187,"Ramakrishna Pennada","2024-01-01 16:42:15",0.14680,3,ramakrishnapennada
2190,11552896,"Tatsunouske Yoshime","2024-01-24 09:16:01",0.14682,10,tatsunouskeyoshime
2191,11193704,ArcDev,"2023-11-29 20:56:42",0.14682,1,arcdevv
2192,11546121,TaigaNishikawa,"2024-01-23 01:20:28",0.14683,1,taiganishikawa
2193,11520532,MagneZone462,"2024-01-17 10:31:46",0.14684,3,magnezone462
2194,11524582,wangwang,"2024-01-18 05:03:47",0.14684,1,wangwanguoh
2195,11524735,"Yuto Matsumoto","2024-01-24 08:50:08",0.14684,2,yutomatsumoto
2196,11527193,"[Deleted] 111007a0-8787-4599-ac35-a1de65486659","2024-01-23 01:55:29",0.14684,2,del=08bb8764f7e6bb9b
2197,11546291,Tama21,"2024-01-23 02:13:38",0.14684,1,tama21
2198,11547182,Takayaaaa,"2024-01-23 06:30:26",0.14684,3,takayaaaa
2199,11551200,"Naoki Tanishita","2024-01-24 00:42:37",0.14684,2,naokitanishita
2200,11551279,"Koudai Sugihara","2024-01-24 00:58:29",0.14684,4,koudaisugihara
2201,11551297,山岸琉雅,"2024-01-25 06:09:31",0.14684,3,ryuuuuuuuuuuuuuuuuuu
2202,11551711,tsugeno,"2024-01-24 03:50:45",0.14684,2,tsugeno
2203,11554037,"Kentarou Shirai","2024-01-24 14:13:41",0.14684,2,kentaroushirai
2204,11553366,ふじいつばさ,"2024-01-24 13:21:31",0.14684,1,fuji86
2205,11551675,S.Shiratori,"2024-01-24 03:25:43",0.14684,1,sshiratori
2206,11552256,aizawasyuu,"2024-01-24 14:08:34",0.14684,8,aizawasyuu
2207,11553556,Okapila,"2024-01-24 10:26:41",0.14684,1,okapila
2208,11553963,mahimomo1020,"2024-01-24 12:24:50",0.14684,1,mahimomo1020
2209,9788549,菊地亮介,"2024-01-24 12:52:34",0.14684,2,skysabure
2210,11554337,"Ryoga Furukawa","2024-01-24 14:00:43",0.14684,2,ryogafurukawa
2211,11554408,"Tomita Kazuki","2024-01-24 14:24:00",0.14684,2,tomitakazuki
2212,11483125,"Dave Marmaros","2024-01-07 18:04:23",0.14684,1,davemarmaros
2213,11553660,"Otusburai  ","2024-01-24 10:57:12",0.14684,1,otusburai
2214,11546775,Swiift.k,"2024-01-23 16:45:16",0.14685,1,swiiftk
2215,11412774,powfuuuu,"2023-12-21 06:16:10",0.14685,7,powfuuuu
2216,11408298,winsXp,"2023-12-25 04:02:58",0.14686,4,winsxp
2217,11552019,Syuuma,"2024-01-24 05:16:46",0.14688,1,syuuma
2218,11372117,HYLLLLL,"2023-12-11 09:34:50",0.14689,3,hylllll
2219,11487696,"Nelson Bazikyan","2024-01-12 19:34:55",0.14689,1,nelsonbazikyan
2220,11279904,"Alexandre Willame","2023-12-06 22:49:12",0.14689,1,awillame
2221,11462160,"Minamma Shaobaji","2024-01-02 12:44:03",0.14690,2,minammashaobaji
2222,11064923,"Zach #9","2023-11-29 16:08:08",0.14690,1,zachhubbs
2223,11403519,"Trebiger Harah Calma","2023-12-21 10:27:16",0.14690,1,trebleclef20
2224,11536587,"Mengzhe Yan","2024-01-21 19:30:24",0.14690,1,mengzheyan
2225,11404696,Abdurahman97,"2023-12-17 03:04:20",0.14691,1,abdurahman97
2226,11463603,"Chandrika Jadon","2024-01-02 17:31:50",0.14691,1,chandrikajadon
2227,11383546,wdadsdcaw,"2023-12-12 07:35:51",0.14692,8,wdadsdcaw
2228,11553263,honu,"2024-01-24 09:22:08",0.14692,1,honu0305
2229,11445707,RamcoJun,"2024-01-09 08:10:22",0.14694,3,guwenjun74
2230,11551605,kgoo12121,"2024-01-24 03:03:39",0.14694,1,kgoo12121
2231,11419134,"Vistas Flamingo","2023-12-28 05:25:25",0.14694,1,vistasflamingo
2232,11483473,"Harvey Zhao","2024-01-08 07:31:05",0.14695,1,harveyzzhao
2233,11484106,Kevin_DN,"2024-01-08 14:04:39",0.14696,9,kevindn
2234,11508409,NewoneGe,"2024-01-14 07:32:29",0.14696,1,newonege
2235,11365190,LucyHe2,"2023-12-08 01:14:32",0.14698,1,lucyhe2
2236,11539964,"Y Wang","2024-01-22 07:11:26",0.14699,3,wangyuanxi
2237,11189152,infin1te,"2023-12-26 21:48:51",0.14699,23,infin1te
2238,11492916,StarLee1030,"2024-01-10 07:08:50",0.14700,4,starlee1030
2239,11507026,VinayGowda369,"2024-01-13 17:43:29",0.14700,1,vinaygowda369
2240,11524387,Kei7260,"2024-01-18 07:04:43",0.14701,1,kei7620
2241,2131913,"Tetiana Kudriavtseva","2023-12-16 18:07:24",0.14702,4,intentia
2242,11270915,"TJ Roan","2023-11-27 06:01:59",0.14703,4,tjroan
2243,11454056,"Jenzel Serapio","2023-12-30 06:31:16",0.14703,1,jenzelserapio
2244,11548395,Shota286,"2024-01-23 10:52:54",0.14704,1,shota286
2245,11339065,Sir_william75,"2023-12-03 17:52:59",0.14706,1,sirwilliam75
2246,11552096,鈴木大和,"2024-01-24 05:44:24",0.14706,1,yamato1268
2247,11368391,"Samyak B","2023-12-08 13:16:53",0.14706,1,samyakb
2248,11525859,"Masahiro Kubo","2024-01-21 01:29:37",0.14707,9,tantan101
2249,11552365,松本拓史,"2024-01-24 12:24:39",0.14707,1,takm634
2250,11255586,MABIRUS,"2023-12-04 19:11:12",0.14708,1,mabirus
2251,11553257,"Tsubasa Kabuki","2024-01-24 09:28:11",0.14708,1,tsubasakabuki
2252,11547661,"Clement Ling","2024-01-23 09:51:16",0.14709,1,clementling
2253,11445324,yang11311,"2023-12-27 13:02:25",0.14710,1,yang11311
2254,11481645,"Stanislav Tataren","2024-01-07 15:23:14",0.14711,3,stanislavtataren
2255,11485977,"Hiroki HORIUCHI","2024-01-09 03:15:48",0.14711,2,aiguem
2256,7500010,"abhishek kumar tiwari","2023-11-28 06:59:51",0.14711,1,abhisirka2001
2257,10726149,"Chinmay Gupta","2024-01-14 12:04:52",0.14711,1,chinmay026
2258,11494673,"David Levine","2024-01-10 13:47:31",0.14711,1,davidlevine
2259,11537866,"Yogesh Rathee","2024-01-21 06:45:20",0.14712,1,yogeshratheea
2260,11424338,"Hanzholah Shobri","2023-12-21 08:11:22",0.14712,1,hanzholahs
2261,10943945,LovelyML,"2023-12-21 20:58:00",0.14712,2,mlsputnik
2262,11249383,"fu runchen","2023-12-15 13:32:04",0.14713,11,furunchen
2263,11503473,Piotrskj,"2024-01-12 16:41:28",0.14715,1,piotrskj
2264,11305310,Lol2408,"2023-11-27 06:04:10",0.14715,7,lol2408
2265,11524325,木村知義,"2024-01-24 11:05:47",0.14715,1,kt2238
2266,11488224,"Yilang Liu","2024-01-09 05:02:16",0.14716,1,yilangliu
2267,11529486,ningenkizetu,"2024-01-19 01:54:58",0.14717,1,ningenkizetu
2268,11530265,大貫琉偉,"2024-01-19 06:27:27",0.14718,1,louisonuki
2269,11554135,"Ohtake Ryohei","2024-01-24 13:07:42",0.14718,1,ohtakeryohei
2270,10985970,Cristian955,"2024-01-25 07:24:27",0.14720,9,cristian955
2271,11471517,"Max Chen #5","2024-01-06 11:33:33",0.14721,1,maxchen1126
2272,11548525,sd86996,"2024-01-23 11:28:13",0.14721,1,sd86996
2273,11524341,"hosoda shunta","2024-01-24 08:29:38",0.14723,1,hosodashunta
2274,11552340,"ohotani shohei","2024-01-24 11:45:20",0.14723,2,ohotanishohei
2275,11358987,"Carlos Sousa","2023-12-06 20:45:37",0.14723,1,kdusousa
2276,11547380,fks2cuR,"2024-01-23 07:27:29",0.14723,6,fks2cur
2277,11388634,Ehongyu,"2023-12-27 09:06:58",0.14724,3,ehongyu
2278,11490393,Jamshid,"2024-01-10 09:52:23",0.14724,8,jamshidahmadov
2279,11310292,"zakariae khadraoui","2023-11-29 14:57:29",0.14725,10,zakariaekhadraoui
2280,11291464,"Heidi Olsen #2","2023-11-29 21:23:42",0.14725,4,heidiolsen
2281,11220729,"Zoey Zuoo","2023-11-29 04:23:36",0.14726,16,zoeyzuoo
2282,11330635,JonathanBravier,"2023-12-04 14:12:31",0.14727,1,jonathanbravier
2283,11554283,梅山颯太,"2024-01-24 13:50:29",0.14729,1,chanume31
2284,11284749,"Avishkar Borkar","2023-11-28 07:44:05",0.14729,1,avishkarborkar
2285,11477565,"Mayank Yadav #2","2024-01-09 10:20:16",0.14729,5,wolgwang
2286,11398003,"Md HR Khan","2023-12-17 13:25:15",0.14730,4,mdhrkhan
2287,11495748,"Atta Un Nabi","2024-01-13 10:58:44",0.14731,4,attaunnabi
2288,11526830,"yuuto nakamura","2024-01-24 03:37:47",0.14732,1,yuutonakamura
2289,11383205,Saxomaniac,"2023-12-18 00:50:16",0.14733,13,saxomaniac
2290,11524357,"Ando Ryuga","2024-01-23 15:30:26",0.14734,4,andoryuga
2291,11554100,Kouki147,"2024-01-24 13:39:33",0.14734,1,kouki147
2292,11551810,"Ogawa Haruhiko","2024-01-24 04:10:25",0.14734,1,ogawaharuhiko
2293,11553872,keiyulin,"2024-01-24 12:01:38",0.14735,1,keiyulin
2294,11497143,Marat,"2024-01-12 03:41:36",0.14735,1,e869608b
2295,11306011,"Alexa Vela","2023-11-29 03:14:40",0.14736,8,alexavela
2296,11159078,"samir nashikkar","2024-01-25 10:34:04",0.14738,2,samirnashikkar
2297,11301123,DarrenBSundevil,"2023-11-27 05:53:30",0.14738,4,darrenbsundevil
2298,11553752,fnao708,"2024-01-24 11:27:39",0.14738,1,fnao708
2299,11424823,"DEV PRAJAPAT","2023-12-24 15:12:49",0.14738,2,devprajapat
2300,11342826,aurshine,"2023-12-04 08:47:30",0.14740,3,aurshine
2301,11502357,AaliRreza,"2024-01-12 15:08:59",0.14742,3,aalirreza
2302,11454055,"Troy Victor Pardillo","2023-12-30 06:31:35",0.14743,1,troyvictorpardillo
2303,11382665,"Ahmed Samir #2","2023-12-17 18:24:51",0.14744,1,ahmedsamir6788
2304,11111871,"Prasan N H","2023-12-11 10:40:54",0.14746,2,prasannnh
2305,11552232,Ryouuuuuu,"2024-01-24 06:18:31",0.14747,1,ryouuuuuu
2306,11275692,"Matthew Paraskeva","2023-11-30 18:29:54",0.14747,7,matthewparaskeva
2307,11557630,Mizore_,"2024-01-25 13:30:47",0.14747,4,zimohuang123
2308,11554365,"koki suno","2024-01-24 14:00:57",0.14747,1,kokisuno
2309,11220682,rtribush,"2023-12-03 01:22:43",0.14748,5,rtribush
2310,11327892,"Scott Silverstein","2023-12-03 16:47:06",0.14748,5,scottsilverstein
2311,11344568,"Ajay Baban Yadav","2023-12-13 15:50:56",0.14749,1,ajaybabanyadav
2312,11528940,"John Zhu #3","2024-01-19 02:28:12",0.14751,1,johnshizhu
2313,11299136,arkershaw,"2024-01-15 21:14:38",0.14752,4,arkershaw
2314,11215863,"Mostafa Elmankabady","2023-12-19 00:55:16",0.14753,3,mostafaelmankabady
2315,11535695,yuj-kaggle,"2024-01-21 10:33:34",0.14753,1,yujkaggle
2316,11551626,NKMKYoru,"2024-01-24 03:08:17",0.14754,1,nkmkyoru
2317,11547827,"S Masaya","2024-01-23 08:37:15",0.14754,1,smasaya
2318,11554467,"sachiya 3134","2024-01-24 14:24:02",0.14754,1,sachiya3134
2319,11395881,"Neeraj Kaymr","2023-12-14 16:40:15",0.14756,4,neerajkaymr
2320,11476174,WDYM,"2023-12-30 19:30:55",0.14757,1,"anushatmagar,itachiuchiha0111,prepsyched,tamannafardusy"
2321,11411000,"Maks Avi","2023-12-18 19:49:04",0.14757,3,makssssuper
2322,11439586,Wmylili,"2023-12-28 09:04:39",0.14758,1,wmylili
2323,11556697,"Brayan Barrios","2024-01-25 02:49:24",0.14758,1,brayanbarrios
2324,11554559,shuuuuunBz,"2024-01-24 14:46:44",0.14759,1,sshhuunn
2325,9718168,"Eloy Mor","2024-01-22 21:14:36",0.14760,1,eloymor
2326,10644772,"TheSlender ","2023-12-26 09:32:29",0.14760,2,theslender
2327,11341111,"Weykon Kong","2023-12-11 10:02:56",0.14761,1,weykonkong
2328,11324224,nDevin,"2023-11-30 07:55:02",0.14762,2,ndevin
2329,11538258,"Takashi Tsuda","2024-01-21 08:10:14",0.14763,1,takashitsuda
2330,11333776,"Yifei ZHU209","2023-12-05 21:25:12",0.14763,7,yifeizhu209
2331,11406356,AlexNazimov,"2023-12-18 08:38:29",0.14763,3,alexnazimovaaa
2332,11500615,thegreatgonzo,"2024-01-11 22:17:03",0.14764,1,thegreatgonzo
2333,6015232,jijihunzi,"2024-01-09 02:27:10",0.14764,5,jijihunzi
2334,11475925,LucasTCook,"2024-01-05 16:22:39",0.14766,2,lucastcook
2335,11293975,"Balaji Raj Veluchamy","2023-11-27 05:56:33",0.14766,8,balajirajveluchamy
2336,11393668,Shinon,"2023-12-14 06:33:47",0.14767,1,sorashinozaki
2337,11394498,"Srujan Reddy #2","2024-01-15 10:49:40",0.14768,1,csrujanreddy
2338,11398076,"rushil misra","2023-12-17 07:15:40",0.14768,1,rushilmisra
2339,4501046,"FRANCO OCHOA CAMARGO","2024-01-15 17:46:57",0.14768,14,francoochoac
2340,11354707,guili2415,"2023-12-06 03:04:43",0.14768,1,guili2415
2341,11467054,HhhFang,"2024-01-03 12:31:45",0.14768,1,hhhfang
2342,11532839,Starboi18,"2024-01-20 04:53:21",0.14770,8,starboi18
2343,11286340,ArchanaJagadisan,"2023-12-06 16:03:44",0.14772,13,archanajagadisan
2344,11498599,Yordan50,"2024-01-21 06:45:36",0.14772,16,yordan50
2345,11184827,"Tom Chen2 ","2023-11-28 20:27:12",0.14772,3,tomchen2
2346,11477810,"Chris Boolean","2024-01-06 13:54:49",0.14772,2,chrisboolean
2347,11552113,Sugifumi,"2024-01-24 05:48:23",0.14773,1,sugifumi
2348,11382301,"Guy Green","2023-12-21 12:27:15",0.14774,3,guygreen
2349,11340095,"Tomás  Costa","2023-12-03 22:26:41",0.14775,1,tomsalexandrecosta
2350,11424427,kypoe1111,"2023-12-21 07:11:56",0.14776,2,kypoe1111
2351,11538164,"Ueno Ryota","2024-01-21 06:33:16",0.14776,1,uenoryota
2352,11372758,AGerrits,"2023-12-09 16:02:44",0.14776,3,agerrits
2353,11335032,mohamedgamal295,"2023-12-02 15:32:54",0.14777,1,mohamedgamal295
2354,11267284,chenyhsjtu,"2023-11-27 07:29:28",0.14777,1,chenyhsjtu
2355,11456274,"Erikka Marielle M. Enaje","2023-12-31 02:19:29",0.14778,1,erikkamariellemenaje
2356,11542161,karusa,"2024-01-22 06:20:50",0.14779,1,karusa
2357,11507401,"Ronaldo #2","2024-01-13 22:01:06",0.14779,1,marcovf69
2358,11431382,"Vaibhav Kumar Mahto","2023-12-25 06:47:26",0.14780,1,vaibhavkumarmahto
2359,11458766,"Srijan Chowdhury","2024-01-01 08:12:26",0.14781,1,chowdhurysrijan
2360,11498412,xiaojiu302,"2024-01-11 09:07:39",0.14781,1,xiaojiu302
2361,11127094,bburgs,"2023-11-28 23:12:40",0.14781,1,bburgs
2362,11397442,"Marco Angelo De Dios","2023-12-15 02:31:23",0.14781,1,marcoangelodedios
2363,11449006,Curta1n,"2023-12-28 14:01:34",0.14781,10,curta1n
2364,11553067,"Laila Masoud","2024-01-24 14:56:15",0.14781,7,lailamasoud
2365,11379988,taylor.rust.yang,"2023-12-25 09:10:47",0.14782,6,taylorrustyang
2366,11336537,"Qiu Yifang","2023-12-03 04:36:45",0.14782,1,qiuyifang
2367,11472756,"Elahe Esl","2024-01-05 17:24:29",0.14783,2,elaheesl
2368,11553946,田中　太郎丸,"2024-01-24 12:21:29",0.14784,1,qscgyjm
2369,10462667,"ko geonwoo","2023-12-05 08:20:22",0.14784,1,kogeonwoo
2370,11367408,KSH1999,"2023-12-08 08:31:25",0.14784,1,ksh1999
2371,11479753,JC-1435,"2024-01-10 01:16:14",0.14785,3,jc1435
2372,9749349,"Christofer Palomino","2023-12-09 17:46:30",0.14785,1,christoferpalomino
2373,11367824,"AN GI TAEK","2023-12-08 10:25:38",0.14786,2,angitaek
2374,11545555,"Joseph Prichard","2024-01-22 23:14:29",0.14786,1,josephprichard
2375,11482626,NIKETDD,"2024-01-15 06:32:45",0.14787,1,niketdd
2376,11037465,"Haruko Ryuzaki","2024-01-06 05:22:57",0.14788,11,harukoryuzaki
2377,11437654,yitaolu1,"2023-12-25 09:10:18",0.14792,2,yitaolu1
2378,11519379,Dhairya25,"2024-01-17 09:00:05",0.14793,1,dhairya25
2379,11533553,"Lejdi Prifti","2024-01-21 21:19:21",0.14794,13,codecoder
2380,8927600,hubin179,"2023-12-16 04:19:58",0.14795,1,hubin179
2381,11312883,YoonJH,"2023-11-28 06:44:02",0.14796,1,jhyoon0419
2382,11552258,"Kawano Shin","2024-01-24 11:37:44",0.14796,2,kawano11
2383,11517590,"Peter Bitman","2024-01-22 15:57:20",0.14797,6,peterbitman
2384,11150604,Xiangqin,"2023-12-11 13:39:27",0.14799,6,xiangqin
2385,11548386,KENSUKE_Endo_@Hitachi,"2024-01-23 10:50:28",0.14800,1,kensukeendohitachi
2386,11490961,"ياسين المقطري","2024-01-14 20:03:43",0.14802,1,yassen2014
2387,11357438,VitorMoreira1,"2023-12-06 14:06:04",0.14802,1,vitormoreira1
2388,11146697,Pilot_Tobi,"2023-12-02 14:55:37",0.14803,2,pilottobi
2389,11431798,Jomei_0316,"2023-12-23 08:21:29",0.14805,1,jomei0316
2390,11380208,"Md Tanvir Hussain","2023-12-13 10:33:33",0.14806,1,mdtanvirhussain
2391,10122598,Renu_Maan,"2024-01-02 10:37:48",0.14807,6,renumaan
2392,11452514,RedPid,"2023-12-29 14:42:49",0.14810,1,redpid
2393,11342407,YANGSHENYUAN,"2023-12-08 06:10:24",0.14810,2,yangshenyuan
2394,11141703,"Pratik Kasekar","2024-01-04 07:03:07",0.14811,7,pratikkasekar
2395,11472110,"Алексей Носов","2024-01-05 11:10:59",0.14812,2,aleksekek
2396,11553901,"Ryu Shirai","2024-01-24 12:09:18",0.14814,1,ryushirai
2397,11104380,Kevin177317,"2023-12-05 20:19:58",0.14815,4,kevin177317
2398,11306224,"Damian Bellew","2023-11-30 03:37:45",0.14815,7,damianbellew
2399,11460546,aubs7,"2024-01-01 23:20:55",0.14816,1,obsmini
2400,11529565,"Satoshi Fujieda","2024-01-19 02:31:46",0.14816,1,satoshifujieda
2401,11332779,Sahiagsa,"2023-12-02 09:09:11",0.14817,6,sahiagsa
2402,11441744,"Jou Hesham","2023-12-26 13:31:36",0.14818,1,jouhesham
2403,11348627,"Atsuto Tatsumi","2023-12-07 12:22:58",0.14819,1,atsutotatsumi
2404,11459486,"siddhant kadiyal","2024-01-22 11:19:44",0.14819,7,siddhantkadiyal
2405,11445159,Kennylol,"2024-01-03 13:33:34",0.14820,3,kennylol
2406,11317593,Dengker,"2023-12-28 09:03:32",0.14820,6,dengker
2407,11458942,"Smit Raval 24","2024-01-01 17:11:24",0.14821,1,smitraval24
2408,11309235,gysocool,"2023-11-27 14:40:34",0.14822,3,gysocool
2409,11530607,kumogaki,"2024-01-19 08:20:01",0.14824,1,kumogaki
2410,11366392,jacob.lee1116,"2023-12-09 03:57:19",0.14824,1,jacoblee1116
2411,11454722,"Angelica Manliguez","2023-12-30 13:10:36",0.14825,1,angelicamaemanliguez
2412,11549679,Jatinthakur706,"2024-01-23 16:54:30",0.14825,1,jatinthakur706
2413,9790292,name1998,"2024-01-24 12:32:32",0.14826,1,name1998
2414,11229254,"M S H","2023-12-04 03:38:11",0.14828,21,cheeseducks
2415,11450875,"Hariharan S #2","2023-12-29 19:19:56",0.14829,2,haris33
2416,11421016,"Sam Chan","2023-12-26 02:38:34",0.14829,2,sam0504
2417,11415929,jcfive,"2023-12-19 18:47:00",0.14830,1,jcfive
2418,11459099," AATAMI_KORPI","2024-01-01 10:33:39",0.14831,1,aatamikorpi
2419,11216389,aoteman,"2023-12-18 13:23:10",0.14832,7,chenaote
2420,11315414,smirzai,"2023-11-28 16:09:18",0.14833,2,smirzai
2421,11314428,"Mark Chen #2","2023-11-29 12:14:48",0.14834,1,acautomaton
2422,11443363,dctwan15,"2023-12-28 13:20:42",0.14836,4,dctwan15
2423,11533963,"Zhig Yang","2024-01-20 08:02:32",0.14837,4,zhigyang
2424,11457253,Elder,"2023-12-31 12:28:22",0.14839,1,cc200723
2425,11470074,"Ahmad Nur Rohim","2024-01-04 14:17:55",0.14840,4,ahmadnurrohim
2426,11502166,EliotHarlan,"2024-01-12 10:18:11",0.14841,1,eliotharlan
2427,11482038,"tcjjj yuan","2024-01-07 12:58:29",0.14842,1,tcjjjyuan
2428,11451909,"Yadvendra Garg","2023-12-31 12:45:55",0.14843,6,johnnyshrek
2429,11520513,JakobL&,"2024-01-24 16:06:10",0.14844,2,jakobl55
2430,11021770,"James Bugden","2023-12-01 23:14:49",0.14845,1,jamesbugden
2431,11449372,"Gamer : You Lose","2024-01-04 07:44:23",0.14847,5,gameryoulose
2432,11437605,"Wahaj Sayyed","2024-01-05 13:56:26",0.14849,8,wahajsayyed
2433,11461859,"Joel Cecil","2024-01-02 07:50:59",0.14850,1,joelc02
2434,11431279,O505O5,"2023-12-23 06:55:05",0.14851,1,o505o5
2435,11323884,"Aritro #2","2023-11-30 10:08:19",0.14851,2,arpdata
2436,11503452,"Ângelo Sousa","2024-01-14 22:27:03",0.14852,3,ngelosousa
2437,10943447,"Ryze Young","2024-01-06 18:45:33",0.14852,1,ryzeyoung
2438,11511973,yvanwy,"2024-01-15 09:03:10",0.14854,2,yvanwy
2439,11197876,huzeming,"2023-12-04 12:13:27",0.14855,1,huzeming
2440,11510888,AudiobridgeMatt,"2024-01-22 02:23:33",0.14855,3,audiobridgematt
2441,11353061,"Umutcan Mert","2023-12-05 19:17:36",0.14856,2,umutcanmert
2442,11424357,"Waldo Gepner","2023-12-21 10:02:45",0.14856,1,waldogepner
2443,11364620,"Jefferson Valandro","2023-12-30 18:20:54",0.14857,9,jeffersonvalandro
2444,11476626,"Madison Trimble","2024-01-22 04:08:13",0.14857,1,madisontrimble
2445,11508262,Dimitra55,"2024-01-22 04:23:22",0.14857,3,dimitra55
2446,11201995,lm12356,"2023-12-05 08:12:00",0.14858,2,lm12356
2447,11141841,"Namita kafare","2024-01-06 05:56:21",0.14858,6,namitakafare
2448,11370593,"Zhengyu ZHANG","2023-12-09 02:37:22",0.14861,1,zhangzyu
2449,11417614,CURIOUSJIHO,"2023-12-20 07:16:56",0.14862,1,curiousjiho
2450,10921459,zhangff,"2023-12-03 08:45:02",0.14863,7,zhangff
2451,11313143,"Yibo Zhong1","2023-11-28 07:23:07",0.14864,1,yibozhong1
2452,11345558,"Francisco GRV","2023-12-11 00:42:28",0.14865,2,franciscogrv
2453,11344504,kaggle_goski,"2023-12-04 13:21:30",0.14867,1,kagglegoski
2454,11300626,"Pranitha Anoor","2023-12-07 00:43:25",0.14868,13,pranithaanoor
2455,11325941,"Danny Agus","2023-11-30 14:47:23",0.14869,1,blidwan
2456,10059643,"Ahmed Hamdy #2","2023-11-27 21:52:34",0.14873,1,ahmeedhmdi
2457,11455155,"Froilan Delfin Jr.","2023-12-30 14:41:50",0.14874,1,froilandelfinjr
2458,11383291,izonda,"2023-12-13 07:24:58",0.14875,13,mungler
2459,11486981,"Deepak Chander Joshi","2024-01-08 17:15:47",0.14876,1,deepakchanderjoshi
2460,11383759,"Dlond Mike","2023-12-12 08:38:47",0.14876,3,dlondmike
2461,11499902,kkkurumiii,"2024-01-11 16:11:12",0.14877,1,kkkurumiii
2462,11537705,"Garrett O'Brien","2024-01-23 20:06:08",0.14879,6,gcobrien
2463,1494454,Andrrey,"2024-01-15 15:52:31",0.14880,1,andrrey
2464,11481735,"Sakshi munde","2024-01-08 17:10:22",0.14880,1,sakshimunde
2465,11548873,shantanugupta2004,"2024-01-23 16:28:50",0.14881,1,shantanugupta2004
2466,11534680,"Rajni #2","2024-01-20 08:10:51",0.14882,1,rajnisingla7
2467,11385695,"master zhao","2023-12-13 02:25:38",0.14887,2,zzzzzyl0520
2468,11459250,"Brylle Simon Galquiera","2024-01-01 11:44:03",0.14890,1,bryllesimongalquiera
2469,11107721,held.data,"2023-11-29 23:43:30",0.14891,3,helddata
2470,11113940,"homura akemi","2024-01-17 04:42:51",0.14892,1,kagglehomura
2471,11383680,ybw2023,"2023-12-25 15:47:35",0.14894,1,ybw2023
2472,11343793,"Narek Tashchyan","2024-01-17 18:28:18",0.14894,1,narektashchyan
2473,11435544,"Ranganatha Gowda","2023-12-24 17:38:35",0.14896,2,ranganathagowda
2474,11403777,"Boran Özdemir","2023-12-31 14:23:07",0.14897,2,boranzdemir
2475,11416603,"andrew pan","2023-12-22 04:00:20",0.14897,1,andrewcacapan
2476,11477926,"Nikhil #21","2024-01-07 10:58:20",0.14898,2,nikh1l
2477,11253132,"Bee Boommer","2023-12-09 16:15:17",0.14899,6,beeboommer
2478,11388581,byronzzz,"2023-12-13 03:16:49",0.14899,2,byronzzz
2479,7650583,DrysSL,"2024-01-16 12:46:42",0.14899,1,dryssl
2480,9086572,sorochynskyi,"2023-12-03 17:52:15",0.14900,1,sorochynskyi
2481,11481267,zhongshoujin,"2024-01-07 09:58:35",0.14900,3,zhongshoujin
2482,11330313,"Sarra El fekih","2023-12-02 19:22:05",0.14903,3,sarraelfekih
2483,11438937,Patrick2544,"2023-12-25 19:27:52",0.14903,1,patrick2544
